observation,name,date,time
8,TFIT08261125,25/5/2018,12:56:12
9,TUVT20040435,25/5/2018,11:13:18
10,TFIT16300632,25/5/2018,10:17:47
11,TFIT10040522,25/5/2018,10:06:05
12,TFIT16180930,25/5/2018,12:05:40
13,TFIT11241018,25/5/2018,08:02:03
14,TFIT15260826,25/5/2018,10:47:04
15,TUVT06170419,25/5/2018,08:45:56
16,TUVT20250333,25/5/2018,08:15:52
17,TUVT11070525,25/5/2018,11:46:20
18,TFIT15240720,25/5/2018,08:00:51
19,TFIT06110919,25/5/2018,09:59:12
20,TUVT10100321,25/5/2018,11:45:47
21,TUVT11170327,25/5/2018,12:14:15
22,TUVT06170419,25/5/2018,08:08:35
23,TUVT10100321,25/5/2018,08:48:57
24,TUVT11070525,25/5/2018,11:38:33
25,TUVT17230223,25/5/2018,09:26:11
1,TFIT08261125,28/5/2018,12:05:14
2,TUVT20040435,28/5/2018,12:45:35
3,TFIT16300632,28/5/2018,10:08:44
4,TUVT17230223,28/5/2018,08:04:21
5,TUVT11170327,28/5/2018,10:32:04
6,TFIT16280428,28/5/2018,12:31:39
7,TFIT08261125,28/5/2018,10:38:28
8,TFIT08261125,28/5/2018,11:13:05
9,TUVT17230223,28/5/2018,08:11:47
10,TFIT16280428,28/5/2018,11:01:33
11,TUVT10100321,28/5/2018,10:57:24
12,TFIT06110919,28/5/2018,08:46:41
13,TUVT06170419,28/5/2018,08:08:29
14,TFIT15240720,28/5/2018,10:30:20
15,TFIT16240724,28/5/2018,09:56:40
16,TFIT16180930,28/5/2018,08:00:10
17,TFIT15260826,28/5/2018,11:42:56
18,TUVT20250333,28/5/2018,11:02:44
19,TFIT10040522,28/5/2018,08:55:01
20,TFIT11241018,28/5/2018,10:01:03
21,TUVT17230223,28/5/2018,11:41:17
22,TUVT11070525,28/5/2018,11:31:16
23,TUVT06170419,28/5/2018,12:57:04
24,TUVT20040435,28/5/2018,08:09:38
25,TUVT10100321,28/5/2018,11:28:16
1,TFIT16300632,29/5/2018,10:33:37
2,TFIT16280428,29/5/2018,11:11:45
3,TFIT08261125,29/5/2018,12:08:34
4,TUVT11170327,29/5/2018,10:10:58
5,TUVT17230223,29/5/2018,09:40:52
6,TUVT20040435,29/5/2018,12:17:02
7,TUVT20040435,29/5/2018,11:53:40
8,TUVT11170327,29/5/2018,09:02:42
9,TUVT20040435,29/5/2018,12:19:12
10,TFIT08261125,29/5/2018,10:36:41
11,TFIT11241018,29/5/2018,08:03:28
12,TFIT16180930,29/5/2018,11:31:20
13,TUVT06170419,29/5/2018,10:04:29
14,TFIT06211118,29/5/2018,11:00:39
15,TFIT16240724,29/5/2018,12:28:56
16,TUVT10100321,29/5/2018,10:55:00
17,TFIT15260826,29/5/2018,09:28:57
18,TFIT06110919,29/5/2018,08:14:00
19,TUVT20250333,29/5/2018,10:45:07
20,TFIT15240720,29/5/2018,09:25:46
21,TUVT20250333,29/5/2018,08:43:35
22,TUVT06170419,29/5/2018,08:53:47
23,TUVT11070525,29/5/2018,09:10:01
24,TUVT11170327,29/5/2018,12:13:16
25,TUVT17230223,29/5/2018,11:08:35
1,TFIT08261125,30/5/2018,09:03:56
2,TFIT16300632,30/5/2018,09:30:50
3,TUVT11170327,30/5/2018,12:03:36
4,TUVT20040435,30/5/2018,10:56:03
5,TUVT17230223,30/5/2018,08:09:15
6,TFIT16280428,30/5/2018,12:23:13
7,TUVT17230223,30/5/2018,12:59:03
8,TUVT11170327,30/5/2018,09:08:06
9,TFIT16280428,30/5/2018,09:47:41
10,TUVT17230223,30/5/2018,12:00:21
11,TUVT20250333,30/5/2018,09:06:56
12,TFIT15240720,30/5/2018,11:37:00
13,TUVT06170419,30/5/2018,12:13:34
14,TFIT10040522,30/5/2018,08:54:28
15,TUVT11070525,30/5/2018,09:32:59
16,TFIT06110919,30/5/2018,12:51:50
17,TFIT16240724,30/5/2018,08:05:28
18,TFIT06211118,30/5/2018,08:29:05
19,TFIT15260826,30/5/2018,11:04:29
20,TUVT10100321,30/5/2018,08:48:57
21,TUVT11170327,30/5/2018,11:50:53
22,TUVT20250333,30/5/2018,12:27:00
23,TUVT17230223,30/5/2018,10:48:16
24,TUVT11070525,30/5/2018,08:00:16
25,TUVT20040435,30/5/2018,08:46:53
1,TUVT17230223,31/5/2018,10:18:53
2,TFIT08261125,31/5/2018,09:40:27
3,TFIT16280428,31/5/2018,10:19:01
4,EMPTY,31/5/2018,12:14:03
5,EMPTY,31/5/2018,12:40:28
6,EMPTY,31/5/2018,12:29:21
7,TUVT11170327,31/5/2018,10:29:09
8,TUVT20040435,31/5/2018,10:40:18
9,EMPTY,31/5/2018,12:04:59
10,TFIT16300632,31/5/2018,08:07:16
11,TFIT16180930,31/5/2018,11:10:41
12,TFIT15260826,31/5/2018,08:19:09
13,TFIT11241018,31/5/2018,12:30:56
14,TUVT20250333,31/5/2018,11:39:09
15,TUVT11070525,31/5/2018,12:12:35
16,TFIT15240720,31/5/2018,12:57:34
17,TFIT10040522,31/5/2018,12:56:48
18,TFIT06110919,31/5/2018,09:34:31
19,TFIT06211118,31/5/2018,09:53:13
20,TUVT06170419,31/5/2018,09:35:09
21,TUVT20040435,31/5/2018,08:13:29
22,TUVT17230223,31/5/2018,08:35:36
23,TUVT11070525,31/5/2018,10:13:43
24,TUVT11170327,31/5/2018,11:39:45
25,TUVT10100321,31/5/2018,10:24:52
1,TFIT08261125,1/6/2018,11:24:29
2,TUVT20040435,1/6/2018,12:36:56
3,TUVT11170327,1/6/2018,09:54:58
4,TFIT16280428,1/6/2018,10:07:57
5,EMPTY,1/6/2018,08:01:36
6,TFIT16300632,1/6/2018,10:44:04
7,TUVT17230223,1/6/2018,08:28:11
8,TUVT11170327,1/6/2018,09:56:18
9,TUVT11170327,1/6/2018,09:34:23
10,TFIT16300632,1/6/2018,08:28:51
11,TUVT20250333,1/6/2018,12:42:55
12,TUVT06170419,1/6/2018,10:53:58
13,TFIT11241018,1/6/2018,09:27:40
14,TFIT16240724,1/6/2018,11:35:40
15,TFIT06211118,1/6/2018,09:32:20
16,TFIT10040522,1/6/2018,10:58:39
17,TFIT15260826,1/6/2018,09:51:45
18,TUVT10100321,1/6/2018,09:08:30
19,TFIT16180930,1/6/2018,08:14:13
20,TFIT06110919,1/6/2018,10:40:53
21,TUVT10100321,1/6/2018,08:58:24
22,TUVT20040435,1/6/2018,10:20:35
23,TUVT11170327,1/6/2018,09:43:14
24,TUVT20250333,1/6/2018,11:47:20
25,TUVT17230223,1/6/2018,08:43:54
1,TFIT16280428,5/6/2018,08:55:13
2,TUVT11170327,5/6/2018,10:58:37
3,TUVT17230223,5/6/2018,12:37:31
4,TUVT20040435,5/6/2018,09:50:56
5,TFIT08261125,5/6/2018,10:33:01
6,TFIT16300632,5/6/2018,12:59:31
7,TUVT11170327,5/6/2018,08:50:02
8,TFIT16280428,5/6/2018,12:19:45
9,TFIT08261125,5/6/2018,09:29:32
10,TFIT16300632,5/6/2018,12:49:44
11,TFIT15240720,5/6/2018,11:51:12
12,TUVT10100321,5/6/2018,12:54:43
13,TFIT06110919,5/6/2018,10:06:05
14,TFIT16240724,5/6/2018,11:11:10
15,TFIT11241018,5/6/2018,10:04:22
16,TUVT11070525,5/6/2018,09:03:15
17,TUVT20250333,5/6/2018,11:09:41
18,TFIT16180930,5/6/2018,10:44:48
19,TUVT06170419,5/6/2018,08:53:22
20,TFIT10040522,5/6/2018,09:18:31
21,TUVT11070525,5/6/2018,10:06:37
22,TUVT11170327,5/6/2018,12:32:09
23,TUVT20040435,5/6/2018,12:06:21
24,TUVT10100321,5/6/2018,09:45:23
25,TUVT17230223,5/6/2018,11:15:06
1,EMPTY,6/6/2018,08:00:46
2,TFIT16280428,6/6/2018,09:33:11
3,TUVT11170327,6/6/2018,10:41:12
4,TFIT08261125,6/6/2018,10:24:25
5,TFIT16300632,6/6/2018,10:32:09
6,TUVT17230223,6/6/2018,11:23:38
7,TUVT20040435,6/6/2018,08:08:17
8,TFIT16300632,6/6/2018,12:43:24
9,TUVT20040435,6/6/2018,08:53:22
10,TFIT16280428,6/6/2018,08:37:35
11,TUVT11070525,6/6/2018,10:40:15
12,TFIT06211118,6/6/2018,10:25:48
13,TFIT15240720,6/6/2018,08:22:49
14,TFIT10040522,6/6/2018,08:49:04
15,TFIT16180930,6/6/2018,09:57:18
16,TUVT10100321,6/6/2018,09:20:53
17,TFIT06110919,6/6/2018,10:52:40
18,TUVT20250333,6/6/2018,10:58:30
19,TFIT11241018,6/6/2018,10:49:20
20,TFIT15260826,6/6/2018,12:15:38
21,TUVT20040435,6/6/2018,09:27:36
22,TUVT17230223,6/6/2018,10:04:10
23,TUVT11070525,6/6/2018,12:14:01
24,TUVT06170419,6/6/2018,12:17:50
25,TUVT11170327,6/6/2018,08:56:48
1,TUVT20040435,7/6/2018,09:47:00
2,TFIT16280428,7/6/2018,08:23:06
3,TUVT17230223,7/6/2018,12:06:42
4,TFIT16300632,7/6/2018,08:08:53
5,TFIT08261125,7/6/2018,09:51:55
6,TUVT11170327,7/6/2018,09:59:08
7,TFIT16300632,7/6/2018,12:53:02
8,TFIT08261125,7/6/2018,10:46:09
9,TFIT16300632,7/6/2018,10:46:50
10,TFIT08261125,7/6/2018,11:25:16
11,TFIT06211118,7/6/2018,11:32:57
12,TFIT06110919,7/6/2018,08:19:28
13,TUVT06170419,7/6/2018,08:21:23
14,TFIT15260826,7/6/2018,08:15:59
15,TFIT16180930,7/6/2018,11:16:06
16,TUVT11070525,7/6/2018,12:11:00
17,TFIT16240724,7/6/2018,12:21:38
18,TFIT11241018,7/6/2018,10:20:58
19,TFIT15240720,7/6/2018,10:04:02
20,TFIT10040522,7/6/2018,12:07:58
21,TUVT20040435,7/6/2018,10:33:34
22,TUVT11070525,7/6/2018,12:17:55
23,TUVT10100321,7/6/2018,11:31:32
24,TUVT11170327,7/6/2018,09:10:35
25,TUVT06170419,7/6/2018,08:16:03
1,TFIT08261125,8/6/2018,10:09:00
2,TUVT17230223,8/6/2018,10:49:14
3,TUVT11170327,8/6/2018,08:14:47
4,TFIT16280428,8/6/2018,10:25:31
5,TUVT20040435,8/6/2018,11:02:34
6,TFIT16300632,8/6/2018,09:48:14
7,TFIT16300632,8/6/2018,10:03:14
8,TUVT17230223,8/6/2018,12:11:53
9,TFIT08261125,8/6/2018,08:18:52
10,TFIT16300632,8/6/2018,09:53:28
11,TFIT15260826,8/6/2018,12:23:26
12,TFIT06211118,8/6/2018,09:16:10
13,TFIT16180930,8/6/2018,08:26:12
14,TUVT10100321,8/6/2018,12:15:40
15,TUVT11070525,8/6/2018,12:07:28
16,TFIT11241018,8/6/2018,12:35:50
17,TFIT10040522,8/6/2018,09:04:51
18,TUVT06170419,8/6/2018,11:08:20
19,TFIT15240720,8/6/2018,09:51:55
20,TFIT16240724,8/6/2018,12:55:48
21,TUVT20250333,8/6/2018,09:59:20
22,TUVT06170419,8/6/2018,10:31:51
23,TUVT17230223,8/6/2018,08:26:43
24,TUVT11170327,8/6/2018,10:27:47
25,TUVT11070525,8/6/2018,10:07:26
1,TUVT20040435,12/6/2018,12:45:19
2,TUVT17230223,12/6/2018,09:12:17
3,TFIT16280428,12/6/2018,12:08:26
4,TFIT16300632,12/6/2018,09:26:37
5,TFIT08261125,12/6/2018,11:52:08
6,TUVT11170327,12/6/2018,08:47:43
7,TUVT20040435,12/6/2018,12:35:20
8,TFIT16300632,12/6/2018,09:31:08
9,TUVT17230223,12/6/2018,08:05:10
10,TFIT08261125,12/6/2018,12:26:40
11,TUVT06170419,12/6/2018,08:19:57
12,TFIT15260826,12/6/2018,10:42:06
13,TFIT06110919,12/6/2018,09:45:10
14,TFIT06211118,12/6/2018,09:50:22
15,TFIT16240724,12/6/2018,09:03:26
16,TFIT10040522,12/6/2018,09:16:13
17,TFIT11241018,12/6/2018,10:31:04
18,TUVT11070525,12/6/2018,09:32:26
19,TFIT16180930,12/6/2018,08:54:18
20,TUVT10100321,12/6/2018,08:05:59
21,TUVT20250333,12/6/2018,12:58:56
22,TUVT06170419,12/6/2018,08:17:11
23,TUVT10100321,12/6/2018,09:04:38
24,TUVT20040435,12/6/2018,11:46:44
25,TUVT11170327,12/6/2018,10:20:19
1,TUVT11170327,13/6/2018,08:06:45
2,TFIT08261125,13/6/2018,12:34:23
3,TUVT20040435,13/6/2018,09:18:17
4,TFIT16280428,13/6/2018,09:17:57
5,TFIT16300632,13/6/2018,09:58:59
6,TUVT17230223,13/6/2018,09:06:27
7,TFIT08261125,13/6/2018,11:04:57
8,TFIT08261125,13/6/2018,12:52:45
9,TFIT16280428,13/6/2018,08:16:42
10,TUVT11170327,13/6/2018,11:03:22
11,TUVT10100321,13/6/2018,11:34:02
12,TUVT11070525,13/6/2018,11:49:37
13,TFIT15240720,13/6/2018,11:41:19
14,TFIT16240724,13/6/2018,12:35:19
15,TFIT06211118,13/6/2018,12:00:09
16,TFIT06110919,13/6/2018,09:14:21
17,TFIT16180930,13/6/2018,10:20:01
18,TUVT06170419,13/6/2018,09:19:56
19,TFIT10040522,13/6/2018,09:11:25
20,TFIT15260826,13/6/2018,10:52:19
21,TUVT11070525,13/6/2018,08:46:58
22,TUVT17230223,13/6/2018,11:25:17
23,TUVT20040435,13/6/2018,10:26:50
24,TUVT20250333,13/6/2018,10:43:47
25,TUVT06170419,13/6/2018,08:47:49
1,TFIT08261125,14/6/2018,11:03:05
2,TFIT16300632,14/6/2018,10:33:23
3,TFIT16280428,14/6/2018,12:53:36
4,TUVT17230223,14/6/2018,12:53:40
5,TUVT11170327,14/6/2018,09:30:54
6,TUVT20040435,14/6/2018,12:36:19
7,TUVT17230223,14/6/2018,10:34:11
8,TUVT20040435,14/6/2018,12:54:16
9,TUVT20040435,14/6/2018,10:32:27
10,TUVT11170327,14/6/2018,11:12:35
11,TUVT20250333,14/6/2018,11:43:33
12,TFIT16180930,14/6/2018,09:10:23
13,TFIT15240720,14/6/2018,08:02:34
14,TUVT11070525,14/6/2018,12:52:01
15,TFIT06110919,14/6/2018,09:44:23
16,TUVT06170419,14/6/2018,09:26:10
17,TFIT15260826,14/6/2018,10:59:08
18,TFIT11241018,14/6/2018,11:45:13
19,TUVT10100321,14/6/2018,12:52:54
20,TFIT06211118,14/6/2018,11:06:31
21,TUVT06170419,14/6/2018,08:16:35
22,TUVT11170327,14/6/2018,09:04:16
23,TUVT20040435,14/6/2018,08:55:23
24,TUVT11070525,14/6/2018,10:12:53
25,TUVT17230223,14/6/2018,12:17:58
1,TUVT20040435,15/6/2018,09:55:10
2,TFIT16280428,15/6/2018,11:45:24
3,TFIT08261125,15/6/2018,10:00:50
4,TFIT16300632,15/6/2018,12:02:43
5,TUVT17230223,15/6/2018,08:27:01
6,TUVT11170327,15/6/2018,10:43:43
7,TUVT20040435,15/6/2018,12:21:32
8,TUVT20040435,15/6/2018,12:20:00
9,TFIT16280428,15/6/2018,11:45:18
10,TUVT17230223,15/6/2018,08:40:01
11,TUVT06170419,15/6/2018,12:04:56
12,TUVT20250333,15/6/2018,08:09:00
13,TFIT06110919,15/6/2018,10:57:08
14,TFIT10040522,15/6/2018,11:27:07
15,TFIT06211118,15/6/2018,10:33:29
16,TFIT15260826,15/6/2018,12:25:13
17,TFIT16240724,15/6/2018,12:00:28
18,TFIT15240720,15/6/2018,10:43:56
19,TFIT11241018,15/6/2018,10:11:42
20,TUVT11070525,15/6/2018,12:23:03
21,TUVT11070525,15/6/2018,11:15:37
22,TUVT20250333,15/6/2018,09:37:21
23,TUVT20040435,15/6/2018,08:14:34
24,TUVT17230223,15/6/2018,10:45:15
25,TUVT10100321,15/6/2018,11:21:00
1,TFIT16300632,18/6/2018,09:24:31
2,TUVT11170327,18/6/2018,09:01:21
3,TUVT20040435,18/6/2018,08:53:21
4,TUVT17230223,18/6/2018,11:28:53
5,TFIT16280428,18/6/2018,12:36:38
6,TFIT08261125,18/6/2018,09:52:16
7,TUVT11170327,18/6/2018,09:53:27
8,TUVT17230223,18/6/2018,11:26:09
9,TFIT16300632,18/6/2018,09:26:11
10,TUVT20040435,18/6/2018,10:00:03
11,TFIT15260826,18/6/2018,08:12:36
12,TFIT16240724,18/6/2018,09:55:37
13,TFIT06211118,18/6/2018,08:37:02
14,TUVT10100321,18/6/2018,12:06:18
15,TUVT11070525,18/6/2018,08:10:45
16,TFIT15240720,18/6/2018,08:49:35
17,TUVT20250333,18/6/2018,10:47:53
18,TFIT06110919,18/6/2018,08:15:49
19,TFIT11241018,18/6/2018,11:45:03
20,TFIT10040522,18/6/2018,08:00:11
22,TUVT06170419,18/6/2018,11:37:42
24,TUVT06170419,20/6/2018,12:30:16
22,TUVT06170419,21/6/2018,10:25:55
24,TUVT06170419,22/6/2018,09:30:01
25,TUVT10100321,18/6/2018,10:19:46
1,TFIT16300632,19/6/2018,10:21:58
2,TFIT16280428,19/6/2018,10:16:57
3,TUVT17230223,19/6/2018,10:38:00
4,TUVT20040435,19/6/2018,11:01:26
5,TUVT11170327,19/6/2018,10:00:24
6,TFIT08261125,19/6/2018,11:04:26
7,TUVT17230223,19/6/2018,10:34:26
8,TFIT16300632,19/6/2018,12:28:05
9,TFIT08261125,19/6/2018,12:18:54
10,TUVT20040435,19/6/2018,09:33:11
11,TFIT10040522,19/6/2018,09:41:56
12,TFIT06110919,19/6/2018,08:31:25
13,TFIT15240720,19/6/2018,09:07:23
14,TFIT16180930,19/6/2018,08:38:18
15,TUVT06170419,19/6/2018,12:14:14
16,TUVT10100321,19/6/2018,08:32:20
17,TUVT11070525,19/6/2018,10:52:31
18,TFIT11241018,19/6/2018,09:36:47
19,TUVT20250333,19/6/2018,11:14:40
20,TFIT16240724,19/6/2018,08:50:11
22,TUVT10100321,19/6/2018,09:46:18
22,TUVT10100321,20/6/2018,10:46:00
25,TUVT10100321,21/6/2018,12:23:47
22,TUVT10100321,22/6/2018,11:48:02
24,TUVT11070525,18/6/2018,12:04:28
1,TUVT20040435,20/6/2018,10:41:56
2,TFIT16300632,20/6/2018,09:17:22
3,TUVT11170327,20/6/2018,09:35:56
4,TFIT16280428,20/6/2018,10:09:59
5,TUVT17230223,20/6/2018,10:41:52
6,TFIT08261125,20/6/2018,12:41:26
7,TUVT20040435,20/6/2018,08:50:24
8,EMPTY,20/6/2018,08:01:19
9,TUVT11170327,20/6/2018,08:53:32
10,TUVT11170327,20/6/2018,10:22:12
11,TFIT15240720,20/6/2018,10:11:38
12,TFIT06110919,20/6/2018,09:09:52
13,TUVT11070525,20/6/2018,12:32:36
14,TFIT10040522,20/6/2018,11:29:08
15,TUVT20250333,20/6/2018,09:11:03
16,TFIT16240724,20/6/2018,11:08:11
17,TFIT11241018,20/6/2018,11:26:56
18,TFIT06211118,20/6/2018,08:36:25
19,TFIT15260826,20/6/2018,08:50:08
20,TUVT10100321,20/6/2018,10:51:33
24,TUVT11070525,19/6/2018,10:20:49
23,TUVT11070525,20/6/2018,11:23:59
23,TUVT11170327,19/6/2018,08:17:10
21,TUVT11170327,21/6/2018,12:08:43
21,TUVT11170327,22/6/2018,12:16:05
1,TFIT16280428,21/6/2018,08:37:01
2,TFIT08261125,21/6/2018,11:37:04
3,TUVT11170327,21/6/2018,09:33:14
4,TFIT16300632,21/6/2018,12:28:24
5,TUVT17230223,21/6/2018,08:15:27
6,TUVT20040435,21/6/2018,12:09:39
7,TUVT11170327,21/6/2018,12:07:41
8,TFIT08261125,21/6/2018,08:05:21
9,TUVT11170327,21/6/2018,12:34:21
10,TFIT16280428,21/6/2018,11:44:11
11,TUVT06170419,21/6/2018,10:44:05
12,TFIT16180930,21/6/2018,12:09:39
13,TFIT15240720,21/6/2018,12:41:53
14,TUVT11070525,21/6/2018,10:17:41
15,TFIT16240724,21/6/2018,10:43:53
16,TUVT10100321,21/6/2018,08:13:55
17,TFIT10040522,21/6/2018,10:02:03
18,TFIT06110919,21/6/2018,11:28:52
19,TFIT06211118,21/6/2018,10:39:23
20,TUVT20250333,21/6/2018,10:11:13
21,TUVT17230223,18/6/2018,10:36:42
24,TUVT17230223,21/6/2018,12:13:12
23,TUVT20040435,18/6/2018,12:01:19
21,TUVT20040435,19/6/2018,09:40:10
25,TUVT20040435,20/6/2018,08:51:13
1,TUVT20040435,22/6/2018,11:08:50
2,TFIT16300632,22/6/2018,12:48:10
3,TUVT11170327,22/6/2018,08:58:49
4,TFIT08261125,22/6/2018,08:59:16
5,TUVT17230223,22/6/2018,09:48:14
6,TFIT16300632,22/6/2018,08:02:21
7,TFIT16280428,22/6/2018,08:26:35
8,TFIT16300632,22/6/2018,10:17:48
9,TFIT16300632,22/6/2018,09:13:10
10,TFIT16280428,22/6/2018,09:41:07
11,TFIT15260826,22/6/2018,08:35:39
12,TFIT15240720,22/6/2018,08:09:01
13,TUVT10100321,22/6/2018,12:44:02
14,TFIT16240724,22/6/2018,08:43:05
15,TFIT11241018,22/6/2018,08:06:03
16,TUVT06170419,22/6/2018,08:38:34
17,TFIT10040522,22/6/2018,08:06:36
18,TUVT11070525,22/6/2018,09:56:03
19,TUVT20250333,22/6/2018,09:17:09
20,TFIT06211118,22/6/2018,12:56:50
23,TUVT20040435,22/6/2018,12:01:46
25,TUVT20250333,19/6/2018,12:17:38
21,TUVT20250333,20/6/2018,12:43:55
23,TUVT20250333,21/6/2018,08:39:23
25,TUVT20250333,22/6/2018,10:16:02
1,TUVT17230223,25/6/2018,11:50:43
2,TFIT16280428,25/6/2018,12:07:48
3,TUVT20040435,25/6/2018,09:49:00
4,TFIT08261125,25/6/2018,11:11:40
5,TFIT16300632,25/6/2018,09:25:40
6,TUVT11170327,25/6/2018,10:25:58
7,TFIT16280428,25/6/2018,10:25:55
8,TFIT16300632,25/6/2018,08:05:42
9,TFIT16300632,25/6/2018,12:58:06
10,TFIT16280428,25/6/2018,10:53:57
11,TFIT15240720,25/6/2018,10:01:00
12,TUVT10100321,25/6/2018,11:28:14
13,TUVT20250333,25/6/2018,10:19:48
14,TFIT16180930,25/6/2018,11:38:30
15,TFIT15260826,25/6/2018,08:12:15
16,TUVT11070525,25/6/2018,08:36:03
17,TFIT06211118,25/6/2018,11:49:23
18,TUVT06170419,25/6/2018,10:33:51
19,TFIT10040522,25/6/2018,10:08:20
20,TFIT06110919,25/6/2018,11:38:47
21,TUVT11170327,25/6/2018,12:40:40
22,TUVT20250333,25/6/2018,10:44:31
23,TUVT10100321,25/6/2018,08:29:04
24,TUVT11070525,25/6/2018,12:47:10
25,TUVT06170419,25/6/2018,11:35:59
1,TFIT16280428,26/6/2018,10:59:35
2,TFIT16300632,26/6/2018,08:05:57
3,TUVT20040435,26/6/2018,09:50:39
4,TUVT11170327,26/6/2018,11:20:16
5,TUVT17230223,26/6/2018,11:47:39
6,TFIT08261125,26/6/2018,12:54:35
7,TUVT17230223,26/6/2018,12:34:32
8,TFIT16300632,26/6/2018,08:12:06
9,TFIT16300632,26/6/2018,09:24:06
10,TFIT16280428,26/6/2018,11:14:07
11,TFIT16180930,26/6/2018,09:38:01
12,TFIT10040522,26/6/2018,12:59:34
13,TFIT16240724,26/6/2018,11:06:18
14,TFIT06110919,26/6/2018,10:27:27
15,TFIT15260826,26/6/2018,12:46:09
16,TUVT10100321,26/6/2018,11:09:32
17,TFIT11241018,26/6/2018,11:23:27
18,TUVT11070525,26/6/2018,09:01:54
19,TUVT06170419,26/6/2018,08:26:08
20,TFIT15240720,26/6/2018,11:38:25
21,TUVT20250333,26/6/2018,08:19:20
22,TUVT11070525,26/6/2018,09:41:18
23,TUVT10100321,26/6/2018,11:10:45
24,TUVT17230223,26/6/2018,09:04:50
25,TUVT06170419,26/6/2018,09:33:42
1,TUVT20040435,27/6/2018,10:58:53
2,TFIT08261125,27/6/2018,10:40:46
3,TFIT16280428,27/6/2018,09:20:49
4,TUVT11170327,27/6/2018,09:21:45
5,TUVT17230223,27/6/2018,12:48:17
6,TFIT16300632,27/6/2018,09:53:13
7,TUVT11170327,27/6/2018,09:35:08
8,TFIT16280428,27/6/2018,10:46:25
9,TFIT16280428,27/6/2018,10:34:00
10,TUVT11170327,27/6/2018,11:36:39
11,TFIT06211118,27/6/2018,08:31:26
12,TFIT10040522,27/6/2018,10:41:24
13,TFIT06110919,27/6/2018,12:25:13
14,TFIT15260826,27/6/2018,10:48:40
15,TFIT11241018,27/6/2018,10:32:09
16,TUVT10100321,27/6/2018,12:59:56
17,TFIT15240720,27/6/2018,08:16:08
18,TUVT11070525,27/6/2018,10:50:41
19,TFIT16180930,27/6/2018,09:36:35
20,TFIT16240724,27/6/2018,12:27:47
21,TUVT20250333,27/6/2018,08:19:59
22,TUVT20040435,27/6/2018,10:39:54
23,TUVT06170419,27/6/2018,12:30:38
24,TUVT11170327,27/6/2018,10:54:14
25,TUVT17230223,27/6/2018,10:50:29
1,TUVT17230223,28/6/2018,09:51:29
2,TUVT20040435,28/6/2018,08:23:37
3,TFIT16300632,28/6/2018,09:58:48
4,TFIT08261125,28/6/2018,09:43:42
5,TUVT11170327,28/6/2018,10:47:33
6,TFIT16280428,28/6/2018,08:49:29
7,TFIT16300632,28/6/2018,11:10:16
8,TUVT20040435,28/6/2018,11:42:02
9,TFIT16300632,28/6/2018,11:48:15
10,TUVT11170327,28/6/2018,12:54:48
11,TFIT11241018,28/6/2018,12:49:31
12,TFIT10040522,28/6/2018,09:01:25
13,TFIT16240724,28/6/2018,12:42:16
14,TFIT16180930,28/6/2018,09:58:32
15,TUVT10100321,28/6/2018,12:02:53
16,TUVT06170419,28/6/2018,09:11:18
17,TFIT06211118,28/6/2018,10:08:47
18,TFIT15240720,28/6/2018,11:16:44
19,TUVT20250333,28/6/2018,08:55:21
20,TUVT11070525,28/6/2018,09:35:08
21,TUVT10100321,28/6/2018,09:39:49
22,TUVT11070525,28/6/2018,08:47:21
23,TUVT17230223,28/6/2018,08:34:36
24,TUVT06170419,28/6/2018,08:11:08
25,TUVT20040435,28/6/2018,09:34:59
1,TUVT11170327,29/6/2018,11:30:02
2,TFIT16280428,29/6/2018,08:42:20
3,TUVT17230223,29/6/2018,09:22:46
4,TFIT08261125,29/6/2018,08:21:58
5,TUVT20040435,29/6/2018,11:13:39
6,TFIT16300632,29/6/2018,12:52:19
7,TFIT16280428,29/6/2018,11:41:33
8,TFIT16280428,29/6/2018,09:15:00
9,TFIT16300632,29/6/2018,10:40:05
10,TFIT16280428,29/6/2018,08:55:10
11,TUVT06170419,29/6/2018,10:24:12
12,TFIT11241018,29/6/2018,10:44:46
13,TFIT10040522,29/6/2018,10:30:54
14,TFIT06211118,29/6/2018,08:27:07
15,TFIT15240720,29/6/2018,11:44:18
16,TFIT16240724,29/6/2018,10:18:37
17,TUVT10100321,29/6/2018,10:46:22
18,TUVT11070525,29/6/2018,12:25:45
19,TFIT16180930,29/6/2018,10:11:07
20,TFIT15260826,29/6/2018,10:47:10
21,TUVT11170327,29/6/2018,08:25:52
22,TUVT17230223,29/6/2018,08:06:35
23,TUVT11070525,29/6/2018,10:33:47
24,TUVT20040435,29/6/2018,09:43:31
25,TUVT10100321,29/6/2018,10:04:12
1,TUVT17230223,3/7/2018,09:43:25
2,TUVT11170327,3/7/2018,09:07:33
3,TFIT16300632,3/7/2018,12:19:44
4,TFIT08261125,3/7/2018,09:20:35
5,TUVT20040435,3/7/2018,08:41:38
6,TFIT16280428,3/7/2018,11:07:28
7,TFIT16280428,3/7/2018,09:30:21
8,TUVT20040435,3/7/2018,10:19:09
9,TFIT16280428,3/7/2018,09:52:13
10,TFIT08261125,3/7/2018,09:15:44
11,TFIT16180930,3/7/2018,09:29:03
12,TFIT11241018,3/7/2018,10:28:27
13,TFIT16240724,3/7/2018,08:24:59
14,TFIT15240720,3/7/2018,10:30:51
15,TUVT06170419,3/7/2018,12:11:41
